Date,RSI_14,RSI_7,RSI_overbought,RSI_oversold,MACD_line,MACD_signal,MACD_hist,MACD_cross,BB_pctB,BB_width,ATR_14,ATR_norm,OBV_EMA,OBV_sig,Vol_Ratio,STOCHk,STOCHd,EMA_cross_9_21,Dist_EMA_9,Dist_EMA_21,Dist_EMA_50,Dist_EMA_200,Above_EMA200,WilliamsR,CCI_20,Nifty_Return,Ret_Lag1,Ret_Lag2,Ret_Lag3,Ret_Lag4,Ret_Lag5,ROC_5,ROC_10,ROC_20,Vol_20d,Vol_ratio_regime,Green_candle,Body_ATR,Pct_from_52wH,Pct_from_52wL,VIX_level,VIX_Return,VIX_high_fear,USDINR_Return,Rupee_weak
2019-01-02,51.879236915057405,49.00337865326119,0,0,37.8019087987559,40.68934487451077,-2.88743607575487,0,0.547995372660867,0.04825431374423772,117.26785714285714,0.01086568053211455,3349050.9536725124,1,0.9985490891504111,57.24586326829726,67.60978006046062,0,-0.0014550083941011738,0.001435015360417417,0.004827273568629478,0.0022968886190775847,1,-42.75413673148081,25.813645581265316,-0.006448744166611009,0.0,0.00024396301689710853,0.007430619064249022,0.004655255863871277,0.006222123071693231,0.005838888046507229,-0.015938271753343503,0.0008902622696345119,0.009611522910161732,0.9293062278456998,0,0.6510702185112746,-0.08058951314051364,0.0794605158838026,15.329999923706056,-0.04187500476837147,0,-0.003039100776202064,0
2019-01-03,45.326188381504416,35.830323115121985,0,0,24.695975306105538,37.490670960829725,-12.794695654724187,0,0.3038596849702814,0.046797842936826074,123.63567243303571,0.011584780382114747,3332968.962095692,0,0.9276095094559774,30.55925793476308,53.53228655320088,0,-0.010090022860546699,-0.008846883756282706,-0.006120291732315375,-0.008783209647104483,0,-69.44074206501499,-34.709133854586014,-0.011141996757007222,-0.006448744166611009,0.0,0.00024396301689710853,0.007430619064249022,0.004655255863871277,-0.00997697606969783,-0.025516603844954466,0.006706782448617554,0.009155504165442398,0.8887780345303389,0,1.0073937580915573,-0.09083358180345948,0.06743317031650908,16.389999389648438,0.0691454319124436,0,0.0,0
2019-01-04,48.534065934213366,43.893138222346444,0,0,18.541768613218665,33.70089049130752,-15.159121878088854,0,0.4092081956441961,0.04646884855093086,124.88567243303571,0.011641801281826611,3373738.241714657,1,0.965887812423675,42.78729560147847,43.53080560151293,0,-0.003987355245674749,-0.00339176208509015,-0.0009502565475558436,-0.0036293284705559434,0,-57.21270439829961,-47.54370216126995,0.0051628859308019415,-0.011141996757007222,-0.006448744166611009,0.0,0.00024396301689710853,0.007430619064249022,-0.012205524588828398,-0.002478183989678251,0.0031466577001335594,0.009017862837784439,0.8806356644566906,1,0.2213978074795117,-0.0861396592941955,0.07294420601360688,16.790000915527344,0.02440521908326243,0,0.003586286089274804,1
2019-01-07,51.03024752689624,49.82652882833859,0,0,17.05467902277269,30.371648197600553,-13.316969174827864,0,0.4641630558437526,0.039236232671975756,125.76422991071429,0.011675321876663038,3456076.7432210827,1,0.8935916147008094,52.65195106345933,41.99950153323363,0,0.00011180103249354752,0.000670697083178373,0.0030639792654671818,0.0004942952318172278,1,-47.34804893631875,0.5427009840435365,0.004143632577580325,0.0051628859308019415,-0.011141996757007222,-0.006448744166611009,0.0,0.00024396301689710853,-0.008354392074763073,0.010156121788108985,0.027015393513679875,0.007805260171281927,0.7683334817341209,0,0.262791770845341,-0.08235295781508861,0.07739009257957052,16.15999984741211,-0.03752239629317777,0,0.004859976725766213,1
2019-01-08,52.71658031837246,53.72482827796379,0,0,18.116354386836974,27.92058943544784,-9.804235048610867,0,0.5070522268800268,0.03325779947262128,126.38922991071429,0.011700376808343052,3573935.5171808857,1,0.9442687612635587,62.36313692096737,52.600794528635056,0,0.0023423975616424443,0.0031718875793588946,0.005657913373593589,0.0032802083566821367,1,-37.636863078799585,-15.183813269869368,0.0028175965472634346,0.004143632577580325,0.0051628859308019415,-0.011141996757007222,-0.006448744166611009,0.0,-0.005560334833763947,0.013002334189056164,0.023982974043562866,0.007744669234907594,0.7688205124374002,1,0.12580494901430112,-0.07976739867742218,0.08042574318447822,16.299999237060547,0.008663328649155755,0,-0.011024203303495184,0
2019-01-09,55.59242798789723,60.048756468217036,0,0,22.96961737136735,26.930395022631746,-3.9607776512643973,0,0.6389103181475383,0.033081674746487995,128.79994419642858,0.011865330240625149,3730910.877693452,1,1.1376253352236818,74.71455328738458,63.24321375727042,0,0.005799834954892236,0.007352663231098469,0.010172501971332544,0.008120450939415047,1,-25.285446712382385,18.18598934034753,0.004906430486840696,0.0028175965472634346,0.004143632577580325,0.0051628859308019415,-0.011141996757007222,-0.006448744166611009,0.005804993340282616,0.011677776093014458,0.010947584704813051,0.006757621548863797,0.6778682375406547,0,0.05628884426290569,-0.07525234138730882,0.08572677698960551,15.699999809265137,-0.03680978256926659,0,0.0040991877232647855,0
2019-01-10,53.37912974133236,54.54375451450681,0,0,23.833853770969654,26.31108677229933,-2.477233001329676,0,0.5408466416811153,0.03307922711528683,116.83921595982143,0.010796852607500847,3813090.7181128245,1,0.8875708678587004,73.79172356986172,70.28980459273788,0,0.002151752467811384,0.0038523036679214257,0.0067719360627682915,0.004954538189559638,1,-26.208276429881213,19.016013683821562,-0.0030907707440862575,0.004906430486840696,0.0028175965472634346,0.004143632577580325,0.0051628859308019415,-0.011141996757007222,0.013994200789430478,0.003877604913341992,0.002784568039934987,0.006719379198397988,0.6812173462835499,0,0.3230935751285625,-0.07811052439621091,0.0823710444312153,15.270000457763672,-0.027388494058943058,0,0.007448851033470927,1
2019-01-11,51.621119396386355,50.2728597837477,0,0,22.11347200759701,25.47156381935887,-3.3580918117618594,0,0.467783288348349,0.03309578768191459,115.24637276785714,0.010675952244586546,3832910.587546856,1,0.9226632703601501,66.94097445355543,71.81575043693391,0,-0.0002529437285289003,0.0012545732505422436,0.004123612969934149,0.002454989433110662,1,-33.05902554618751,-14.966532885677315,-0.0024626132017869784,-0.0030907707440862575,0.004906430486840696,0.0028175965472634346,0.004143632577580325,0.0051628859308019415,0.006301704372384975,-0.005980735824112071,-0.0009717318399704578,0.006738568303070029,0.6907216867269205,0,0.34534539987062435,-0.0803807815894211,0.07970558320796725,15.350000381469728,0.0052390256259213785,0,0.003135178808573391,1
2019-01-14,47.96039082554395,42.013288615501644,0,0,15.938613662276111,23.56497378794232,-7.62636012566621,0,0.32672860616586585,0.03277955582291864,114.00355747767857,0.010617229327319247,3794799.5716292458,0,1.0567452388109848,52.197893235727,64.31019708638138,0,-0.004456418143331171,-0.0036966528220013215,-0.0011635825291124804,-0.0028422930266289877,0,-47.80210676401593,-59.02901616669578,-0.005312723532749919,-0.0024626132017869784,-0.0030907707440862575,0.004906430486840696,0.0028175965472634346,0.004143632577580325,-0.0031749750211303995,-0.011502842109739286,-0.013845073441635547,0.006581447822202939,0.6820069560156253,0,0.6087563595371096,-0.08526646425223962,0.07396940594761735,15.350000381469728,0.0,0,0.002402566399865025,1
2019-01-15,56.58593955655003,61.30755898205477,0,0,22.821134941870696,23.416206018727998,-0.5950710768573018,0,0.7550680561241178,0.03229989784743149,110.17501395089286,0.010120055105949958,3820108.740423928,1,1.0940718699931336,87.53812376409581,68.89233048445942,0,0.007487379068639827,0.009216133047810385,0.012210635129106948,0.01090254915146864,1,-12.46187623556509,55.71064785558825,0.013895116296032572,-0.005312723532749919,-0.0024626132017869784,-0.0030907707440862575,0.004906430486840696,0.0028175965472634346,0.007836348412253669,0.002232440857443674,-0.0020076077106244705,0.007332719115739269,0.7669024388343129,1,0.9916041403698231,-0.07255613539314457,0.08889233574163916,16.15999984741211,0.05276869353828806,0,-0.004949073360856149,1
2019-01-16,56.766970042296236,61.65672703753486,0,0,28.23255605902341,24.37947602678708,3.8530800322363277,1,0.7980617864670756,0.029935220206252847,106.38211495535714,0.009768520322053708,3891088.969437759,1,0.9797841994294928,87.36207481189528,75.69936393723937,0,0.00623927381257414,0.00866574415242468,0.012038522881399935,0.011114585918568298,1,-12.637925187770826,111.99761772122733,0.0003214902508350548,0.013895116296032572,-0.005312723532749919,-0.0024626132017869784,-0.0030907707440862575,0.004906430486840696,0.003238040266384301,0.009061830408848781,-0.007020871260133621,0.007221393781148533,0.7628336814335329,0,0.08789622147798097,-0.0722579712324767,0.08924240401178907,15.579999923706056,-0.03589108472664593,0,0.010160527355178361,1
2019-01-17,57.57798139427342,63.30159834101618,0,0,33.339170077488234,26.171414836927312,7.167755240560922,0,0.870734534436551,0.02837783371449263,104.39641462053571,0.009573085569341494,3998563.702267257,1,0.9708946023691687,91.57278300880274,88.82432719493129,0,0.006083562659454565,0.00912423702921369,0.012890034117196058,0.012372122141080263,1,-8.427216990866135,112.15128373481207,0.001368225934293088,0.0003214902508350548,0.013895116296032572,-0.005312723532749919,-0.0024626132017869784,-0.0030907707440862575,0.007725344584461835,0.021827655397175016,-0.0042459160834135146,0.007226081147509311,0.7711263767079545,0,0.14990375023158808,-0.07098861052838344,0.09073273371768958,16.079999923706055,0.032092426344573655,0,0.00010550319927982166,1
2019-01-18,57.67839636199929,63.51605116279934,0,0,37.099746073979986,28.35708108433785,8.742664989642137,0,0.8357162625314081,0.02968903633051292,104.80001395089286,0.009608553452084464,4145370.3018550286,1,1.1682782508298455,92.15225320747632,90.36237034272479,0,0.004989778004056513,0.008434856704489263,0.012534294908199387,0.012408311647864673,1,-7.847746792192558,103.44163408904865,0.0001604738994844812,0.001368225934293088,0.0003214902508350548,0.013895116296032572,-0.005312723532749919,-0.0024626132017869784,0.010375221559487446,0.016742307510938303,0.014222633002836105,0.00587822530261717,0.6353683578215822,0,0.07537607834791059,-0.07083952844804951,0.09090776785276454,16.239999771118164,0.009950239314132636,0,0.0038330216148205754,1
2019-01-21,60.81220380439127,69.94424187195231,0,0,44.002717608134844,31.48620838909725,12.516509219037594,0,0.953914941348411,0.030072821404116556,107.03934151785714,0.009764715384008112,4317993.883335932,1,1.0298470206468637,92.86493871959442,92.19665831195783,0,0.008022539564829513,0.012267429814000638,0.016927710881351705,0.017327013045110834,1,-7.135061280126871,140.18785350004,0.0050334340103701525,0.0001604738994844812,0.001368225934293088,0.0003214902508350548,0.013895116296032572,-0.005312723532749919,0.020884555967630503,0.017643273002975635,0.027978582020443676,0.005537183764228158,0.607872207391468,1,0.3970502751319034,-0.06616266052944872,0.09639878011365119,16.6200008392334,0.023399080878747425,0,-0.0046913855564594265,1
2019-01-22,57.54406764142961,61.01212198423513,0,0,45.79051600973071,34.34706991322394,11.443446096506769,0,0.8121406379061058,0.0282747595684806,102.56787109375,0.009390297415370726,4404540.450002126,1,1.0580372845585648,81.96760576007813,88.99493256238297,0,0.0035385017502770825,0.007863623018102107,0.0127722029724658,0.01356017893927095,1,-18.032394239643164,96.9370751674667,-0.0035668806605010372,0.0050334340103701525,0.0001604738994844812,0.001368225934293088,0.0003214902508350548,0.013895116296032572,0.003302182088167127,0.011164407549784316,0.02431190509682568,0.00564095619206026,0.6289653791136328,0,0.2637259055763375,-0.06949354687565962,0.09248805650866729,18.149999618530277,0.09205768363652211,0,0.0028129756274657414,1
2019-01-23,50.69655299878501,45.27115534177982,0,0,39.39018124163886,35.35569217890693,4.034489062731929,0,0.49734693647120015,0.026965409202843092,101.14285714285714,0.009337843986783714,4421005.822729012,1,1.0448856883171362,56.53559637556336,77.12271361841198,0,-0.003879905853964863,-0.0005056564155420552,0.004141605211298176,0.005041842415051261,1,-43.46440362415794,36.275306026888174,-0.008354123274816327,-0.0035668806605010372,0.0050334340103701525,0.0001604738994844812,0.001368225934293088,0.0003214902508350548,-0.005399282457053234,-0.002178725284674554,0.009473608142297252,0.005896098292256165,0.6683436971625444,0,0.9842494813638563,-0.07726711249307175,0.08336127660833022,17.989999771118164,-0.00881541877547809,0,0.0037904903880665586,1
2019-01-24,51.931896304141446,48.38672223387205,0,0,35.38659646972701,35.36187303707094,0.024723432656067246,0,0.5486651624041528,0.026596236141556793,97.96784319196429,0.00902946090762243,4500132.036778282,1,1.2836372684938324,53.35475523092089,63.9526524555208,0,-0.0017583424377249136,0.001075327931062303,0.00560787206690832,0.006672348510838732,1,-46.645244768740255,4.043605958598409,0.001689498655541799,-0.008354123274816327,-0.0035668806605010372,0.0050334340103701525,0.0001604738994844812,0.001368225934293088,-0.005080180980887805,0.002605917454945317,0.006493627086614495,0.005822613336532306,0.6700840583973695,1,0.05869272827283131,-0.07570815652020482,0.08519161402862577,18.09000015258789,0.005558664966203608,0,-0.0037734025008194783,0
